Unnamed: 0,FirstName,LastName,StartDate,ExitDate,PositionTitle,Supervisor,ADEmail,Faculty,EmployeeStatus,EmployeeType,TerminationType,DOB,JobFunction,GenderCode,Current Employee Rating,Employee ID,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,StaffType,EmploymentDuration_months,TerminationYear,TerminationMonth,TerminationYearMonth,TenureGroup,EmploymentStatus,StatusValidated,TerminationCategory,VoluntaryTermination,InvoluntaryTermination,ActiveStaff,RetirementCategory,TerminatedStaff,RetainedOver2Years,Total_Survey_Score,PerformanceGroup,EngagementGroup,SatisfactionGroup,Work-Life_BalanceGroup,Total_Survey_Group,Age,JobFunction_LE,PositionTitle_LE,TenureGroup_,Predicted_Terminated,Probability_Terminated
2322,Omari,Keller,2023-04-26,,Assistant Lecturer,Daniel Smith,omari.keller@bilearner.com,Faculty of Engineering,Active,Part-Time,Unk,1998-05-26,Assistant Lecturer,Male,5,3076,2022-10-08,2,1,5,Academic,25.066666666666663,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,2.6666666666666665,High,Low,Low,High,Low,26,8,5,2,0,0.09195718
2323,Orion,Ochoa,2020-05-31,,Lecturer,Charles Hoover,orion.ochoa@bilearner.com,Faculty of Medicine,Active,Part-Time,Unk,1954-07-03,Lecturer,Male,5,3732,2022-12-12,3,4,4,Academic,60.4,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.6666666666666665,High,Medium,High,High,Medium,70,37,16,4,0,0.00038059158
2324,Orlando,Armstrong,2020-08-14,,Professor,Chris Walker,orlando.armstrong@bilearner.com,Faculty of Medicine,Active,Contract,Unk,1987-11-07,Professor,Female,4,3584,2023-05-28,2,2,5,Academic,57.9,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,3.0,High,Low,Low,High,Medium,37,45,20,3,0,0.011090255
2325,Orlando,Henderson,2019-11-24,2020-12-20,Research Fellow,Brenda Garza DDS,orlando.henderson@bilearner.com,Faculty of Medicine,Active,Part-Time,Involuntary,1994-12-31,Research Fellow,Female,3,1119,2023-04-16,4,4,5,Academic,13.066666666666666,2020.0,12.0,2020-12,1-3yrs,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,4.333333333333333,Medium,High,High,High,High,30,66,25,2,1,0.9997687
2326,Oscar,Lopez,2018-10-22,2020-04-07,Professor,Christian Ortega,oscar.lopez@bilearner.com,Faculty of Medicine,Active,Part-Time,Resignation,1976-01-21,Professor,Male,3,3877,2023-06-30,3,3,4,Academic,17.766666666666666,2020.0,4.0,2020-04,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.333333333333333,Medium,Medium,Medium,High,Medium,49,45,20,2,1,0.99920565
2327,Oscar,Munoz,2021-01-06,2022-12-30,Research Fellow,John Bradford,oscar.munoz@bilearner.com,Faculty of Medicine,Voluntarily Terminated,Full-Time,Resignation,1998-11-14,Research Fellow,Male,3,1305,2023-02-22,2,5,2,Academic,24.1,2022.0,12.0,2022-12,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.0,Medium,Low,High,Low,Medium,26,66,25,2,1,0.89981645
2328,Oswaldo,Hanson,2021-10-22,2022-05-12,Research Fellow,Julie Hernandez,oswaldo.hanson@bilearner.com,Faculty of Medicine,Active,Full-Time,Retirement,1945-07-05,Research Fellow,Female,2,3108,2023-07-15,1,4,1,Academic,6.733333333333333,2022.0,5.0,2022-05,<1yr,Terminated,Terminated,Retirement,0,0,0,1,1,0,2.0,Low,Low,High,Low,Low,79,66,25,1,1,0.9999138
2329,Owen,Burch,2020-04-04,2022-11-10,Research Fellow,Dawn Foley,owen.burch@bilearner.com,Faculty of Medicine,Active,Contract,Retirement,1978-08-04,Research Fellow,Male,4,2494,2022-11-06,1,1,1,Academic,31.666666666666668,2022.0,11.0,2022-11,1-3yrs,Terminated,Terminated,Retirement,0,0,0,1,1,0,1.0,High,Low,Low,Low,Low,46,66,25,2,1,0.82414454
2330,Owen,Dillon,2019-08-30,2022-08-27,Research Officer,Victoria Maldonado,owen.dillon@bilearner.com,Faculty of Medicine,Voluntarily Terminated,Part-Time,Resignation,1946-08-16,RTS-Research Officer,Male,3,3652,2022-09-01,1,5,2,Professional,36.43333333333333,2022.0,8.0,2022-08,3-5yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,2.6666666666666665,Medium,Low,High,Low,Low,78,54,26,3,1,0.8704102
2331,Pablo,Parker,2022-11-24,2023-08-05,Senior Officer,Melissa Tucker,pablo.parker@bilearner.com,Faculty of Medicine,Active,Full-Time,Voluntary,1948-08-26,Administration-Senior Officer,Male,3,1204,2023-06-22,1,4,3,Professional,8.466666666666667,2023.0,8.0,2023-08,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,2.6666666666666665,Medium,Low,High,Medium,Low,76,7,34,1,1,0.99993753
2332,Pablo,Yates,2020-10-03,2023-05-06,Senior Officer,Christopher Martin,pablo.yates@bilearner.com,Faculty of Medicine,Active,Contract,Involuntary,1995-12-09,Student Services-Senior Officer,Male,5,2935,2023-02-14,5,1,1,Professional,31.5,2023.0,5.0,2023-05,1-3yrs,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,2.333333333333333,High,High,Low,Low,Low,29,77,34,2,1,0.89793503
2333,Paisley,Avery,2021-03-30,,Research Officer,Bobby Martinez,paisley.avery@bilearner.com,Faculty of Medicine,Active,Full-Time,Unk,1949-02-02,RTS-Research Officer,Female,3,1417,2022-12-31,3,5,2,Professional,50.3,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,3.333333333333333,Medium,Medium,High,Low,Medium,76,54,26,3,0,0.33333313
2334,Paola,Macdonald,2019-03-31,,Research Fellow,Robert Schmitt DDS,paola.macdonald@bilearner.com,Faculty of Medicine,Active,Full-Time,Unk,1987-06-18,Research Fellow,Female,2,2782,2022-10-07,3,5,3,Academic,74.63333333333334,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.6666666666666665,Low,Medium,High,Medium,Medium,37,66,25,4,0,0.00075347454
2335,Paola,Weeks,2020-12-18,2021-07-23,ARC Future Fellow,Sarah Williams,paola.weeks@bilearner.com,Faculty of Medicine,Voluntarily Terminated,Contract,Involuntary,1949-12-26,ARC Future Fellow,Female,3,1222,2023-03-31,5,2,1,Academic,7.233333333333333,2021.0,7.0,2021-07,<1yr,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,2.6666666666666665,Medium,High,Low,Low,Low,75,0,0,1,1,0.99988294
2336,Paris,Blake,2018-11-08,,Assistant Lecturer,Robert Brooks,paris.blake@bilearner.com,Faculty of Medicine,Active,Contract,Unk,1950-08-31,Assistant Lecturer,Male,4,2769,2022-08-07,3,1,3,Academic,79.4,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,2.333333333333333,High,Medium,Low,Medium,Low,74,8,5,4,0,0.0002289926
2337,Paris,Carr,2021-07-31,2023-01-27,Assistant Lecturer,Jeffrey Huffman,paris.carr@bilearner.com,Faculty of Medicine,Active,Full-Time,Voluntary,1980-07-14,Assistant Lecturer,Male,1,3546,2023-05-10,2,5,5,Academic,18.166666666666668,2023.0,1.0,2023-01,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,4.0,Low,Low,High,High,High,44,8,5,2,1,0.9993857
2338,Paris,Simpson,2021-03-20,,Research Fellow,Kevin Gross,paris.simpson@bilearner.com,Faculty of Medicine,Active,Full-Time,Unk,1970-06-17,Research Fellow,Male,3,3841,2023-05-18,5,4,4,Academic,50.63333333333333,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,4.333333333333333,Medium,High,High,High,High,54,66,25,3,0,0.0016882609
2339,Parker,Cunningham,2020-07-30,,Research Fellow,Erik Gray MD,parker.cunningham@bilearner.com,Faculty of Medicine,Active,Full-Time,Unk,1971-11-27,Research Fellow,Male,4,2327,2023-03-29,4,1,2,Academic,58.4,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,2.333333333333333,High,High,Low,Low,Low,53,66,25,3,0,0.005489592
2340,Parker,Fritz,2018-12-06,2019-04-09,Professor,Kenneth Mathews,parker.fritz@bilearner.com,Faculty of Arts,Active,Part-Time,Retirement,1964-02-25,Professor,Female,2,2097,2022-08-30,2,1,4,Academic,4.133333333333334,2019.0,4.0,2019-04,<1yr,Terminated,Terminated,Retirement,0,0,0,1,1,0,2.333333333333333,Low,Low,Low,High,Low,61,45,20,1,1,0.9994499
2341,Parker,Harrison,2021-08-23,,Officer,Catherine Harris,parker.harrison@bilearner.com,Faculty of Engineering,Active,Part-Time,Unk,1959-04-25,Finance-Officer,Male,3,3234,2023-04-09,1,3,4,Professional,45.43333333333333,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,2.6666666666666665,Medium,Low,Medium,High,Low,66,19,19,3,0,0.007797529
2342,Patience,Henry,2021-12-22,2023-08-03,Research Officer,Deborah Diaz,patience.henry@bilearner.com,Faculty of Medicine,Active,Contract,Voluntary,1983-10-21,RTS-Research Officer,Female,5,3063,2022-10-06,1,5,1,Professional,19.633333333333333,2023.0,8.0,2023-08,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,2.333333333333333,High,Low,High,Low,Low,41,54,26,2,1,0.999663
2343,Patricia,Pruitt,2023-02-01,,Senior Research Fellow,Amber Moody,patricia.pruitt@bilearner.com,Faculty of Engineering,Active,Part-Time,Unk,1995-03-15,Senior Research Fellow,Female,3,1568,2022-10-04,1,2,3,Academic,27.866666666666667,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,2.0,Medium,Low,Low,Medium,Low,30,68,35,2,1,0.73716277
2344,Patrick,Mckinney,2022-01-10,2023-05-11,Assistant Lecturer,Cassandra Cox,patrick.mckinney@bilearner.com,Faculty of Medicine,Active,Full-Time,Involuntary,1951-10-01,Assistant Lecturer,Female,3,1184,2022-10-03,1,3,1,Academic,16.2,2023.0,5.0,2023-05,1-3yrs,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,1.6666666666666667,Medium,Low,Medium,Low,Low,73,8,5,2,1,0.99869543
2345,Patrick,Moran,2022-06-04,,Research Fellow,Timothy Roman,patrick.moran@bilearner.com,Faculty of Arts,Active,Full-Time,Unk,1949-04-03,Research Fellow,Male,4,2750,2023-07-11,3,4,4,Academic,35.93333333333333,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,3.6666666666666665,High,Medium,High,High,Medium,76,66,25,2,0,0.10453775
2346,Patrick,Padilla,2021-03-31,,Research Specialist,Richard Price,patrick.padilla@bilearner.com,Faculty of Medicine,Active,Contract,Unk,1962-05-25,RTS-Research Specialist,Female,4,2615,2022-12-05,5,1,3,Professional,50.266666666666666,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,3.0,High,High,Low,Medium,Medium,63,55,27,3,0,0.01121388
2347,Paul,Greer,2021-10-01,,Senior Officer,Dwayne Johnson,paul.greer@bilearner.com,Faculty of Medicine,Active,Full-Time,Unk,1990-08-31,Student Services-Senior Officer,Female,5,3003,2023-01-17,4,3,5,Professional,44.13333333333333,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,4.0,High,High,Medium,High,High,34,77,34,3,0,0.026729384
2348,Paul,Moreno,2021-02-14,2023-04-19,Senior Lecturer,Joshua Nguyen,paul.moreno@bilearner.com,Faculty of Medicine,Active,Contract,Retirement,1971-11-19,Senior Lecturer,Female,5,2191,2023-04-11,2,2,3,Academic,26.466666666666665,2023.0,4.0,2023-04,1-3yrs,Terminated,Terminated,Retirement,0,0,0,1,1,0,2.333333333333333,High,Low,Low,Medium,Low,53,67,32,2,1,0.7396892
2349,Paul,Steele,2023-01-08,2023-05-10,Professor,Kenneth Powell,paul.steele@bilearner.com,Faculty of Medicine,Active,Full-Time,Involuntary,1972-12-11,Professor,Male,1,2938,2023-01-30,2,5,1,Academic,4.066666666666666,2023.0,5.0,2023-05,<1yr,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,2.6666666666666665,Low,Low,High,Low,Low,52,45,20,1,1,0.9999466
2350,Paula,Gross,2019-10-19,,Senior Officer,Katelyn Coleman,paula.gross@bilearner.com,Faculty of Medicine,Active,Part-Time,Unk,1991-05-18,Teaching Support-Senior Officer,Female,2,2763,2022-08-05,4,2,4,Professional,67.9,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.333333333333333,Low,High,Low,High,Medium,34,81,34,4,0,0.0001768898
2351,Paula,Small,2023-02-11,,Senior Officer,Renee Mccormick,paula.small@bilearner.com,Faculty of Medicine,Active,Contract,Unk,1965-08-30,Student Recruitment-Senior Officer,Male,3,3428,2022-09-09,2,1,5,Professional,27.53333333333333,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,2.6666666666666665,Medium,Low,Low,High,Low,59,72,34,2,0,0.038183782
2352,Paulina,Henderson,2022-12-13,,Officer,Jade Quinn,paulina.henderson@bilearner.com,Faculty of Medicine,Active,Contract,Unk,1973-02-24,RTS-Officer,Female,1,2130,2023-03-30,3,5,2,Professional,29.53333333333333,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,3.333333333333333,Low,Medium,High,Low,Medium,52,51,19,2,1,0.5350458
2353,Paxton,Clarke,2022-12-26,2023-07-04,Lecturer,Ashley Williams,paxton.clarke@bilearner.com,Faculty of Medicine,Voluntarily Terminated,Contract,Voluntary,1952-09-22,Lecturer,Female,3,1977,2023-03-18,2,5,4,Academic,6.333333333333333,2023.0,7.0,2023-07,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.6666666666666665,Medium,Low,High,High,Medium,72,37,16,1,1,0.99971396
2354,Payten,Harvey,2022-06-25,,Lecturer,Timothy Waters,payten.harvey@bilearner.com,Faculty of Medicine,Active,Part-Time,Unk,1976-02-21,Lecturer,Male,1,2348,2022-10-12,4,4,2,Academic,35.233333333333334,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,3.333333333333333,Low,High,High,Low,Medium,49,37,16,2,0,0.43036953
2355,Payten,Middleton,2019-02-21,2019-03-06,Lecturer,Dennis Martinez,payten.middleton@bilearner.com,Faculty of Arts,Voluntarily Terminated,Full-Time,Resignation,1997-08-23,Lecturer,Male,3,1117,2023-07-29,4,5,1,Academic,0.4333333333333333,2019.0,3.0,2019-03,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.333333333333333,Medium,High,High,Low,Medium,27,37,16,1,1,0.9997999
2356,Payton,Cross,2018-09-14,,Research Fellow,John Holt,payton.cross@bilearner.com,Faculty of Engineering,Active,Part-Time,Unk,1950-03-07,Research Fellow,Female,3,3831,2023-05-19,3,2,5,Academic,81.23333333333333,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.333333333333333,Medium,Medium,Low,High,Medium,75,66,25,4,0,0.0038323214
2357,Payton,Nolan,2021-01-09,,Senior Officer,Jeremy Lee,payton.nolan@bilearner.com,Faculty of Engineering,Active,Contract,Unk,1960-06-14,Administration-Senior Officer,Male,4,2377,2022-12-31,1,2,1,Professional,52.96666666666667,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,1.3333333333333333,High,Low,Low,Low,Low,64,7,34,3,0,0.0056409
2358,Pedro,Harrison,2019-12-14,,Senior Lecturer,Erica Moore,pedro.harrison@bilearner.com,Faculty of Medicine,Active,Full-Time,Unk,1989-07-16,Senior Lecturer,Male,3,3679,2022-10-26,4,2,5,Academic,66.03333333333333,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.6666666666666665,Medium,High,Low,High,Medium,35,67,32,4,0,0.00019183567
2359,Pedro,Nelson,2018-12-05,,Project Manager,Erika Green,pedro.nelson@bilearner.com,Faculty of Engineering,Active,Part-Time,Unk,1997-11-28,RTS-Project Manager,Female,2,2240,2022-08-22,2,4,5,Professional,78.5,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.6666666666666665,Low,Low,High,High,Medium,27,52,22,4,0,0.0003750097
2360,Penelope,Jordan,2019-10-26,2023-07-22,Executive Assistant,Christopher Owen,penelope.jordan@bilearner.com,Faculty of Medicine,Terminated for Cause,Contract,Resignation,1957-12-27,Administration-Executive Assistant,Female,5,2303,2023-02-01,5,5,1,Professional,45.5,2023.0,7.0,2023-07,3-5yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.6666666666666665,High,High,High,Low,Medium,67,2,12,3,0,0.34880367
2361,Perla,Terry,2019-12-12,2020-01-17,Research Fellow,Lindsey Aguilar,perla.terry@bilearner.com,Faculty of Engineering,Active,Contract,Voluntary,1963-11-07,Research Fellow,Female,5,3267,2023-06-14,1,5,2,Academic,1.2,2020.0,1.0,2020-01,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,2.6666666666666665,High,Low,High,Low,Low,61,66,25,1,1,0.99978656
2362,Peter,Foley,2021-07-23,,Coordinator,Derrick Garcia,peter.foley@bilearner.com,Faculty of Medicine,Active,Part-Time,Unk,1986-10-28,RTS-Coordinator,Female,3,1324,2022-11-16,5,3,3,Professional,46.46666666666667,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,3.6666666666666665,Medium,High,Medium,Medium,Medium,38,49,8,3,0,0.039089117
2363,Peter,Monroe,2019-11-24,,Senior Lecturer,Amy Palmer,peter.monroe@bilearner.com,Faculty of Arts,Active,Part-Time,Unk,1944-05-22,Senior Lecturer,Male,2,2483,2023-03-08,5,1,3,Academic,66.7,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.0,Low,High,Low,Medium,Medium,81,67,32,4,0,0.00012041863
2364,Peter,Robertson,2021-01-08,,Senior Lecturer,Casey Landry,peter.robertson@bilearner.com,Faculty of Engineering,Active,Part-Time,Unk,1975-07-26,Senior Lecturer,Male,4,3200,2023-05-28,5,1,3,Academic,53.0,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,3.0,High,High,Low,Medium,Medium,49,67,32,3,0,0.013687038
2365,Peter,Wong,2018-11-25,,Senior Lecturer,William Lloyd,peter.wong@bilearner.com,Faculty of Engineering,Active,Contract,Unk,1963-11-04,Senior Lecturer,Female,3,1662,2023-05-17,2,4,5,Academic,78.83333333333333,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.6666666666666665,Medium,Low,High,High,Medium,61,67,32,4,0,0.0014227518
2366,Peyton,Barber,2020-09-18,,Lecturer,Megan Small,peyton.barber@bilearner.com,Faculty of Medicine,Active,Contract,Unk,1946-01-27,Lecturer,Female,3,3628,2023-05-27,4,3,1,Academic,56.73333333333333,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,2.6666666666666665,Medium,High,Medium,Low,Low,79,37,16,3,0,0.009693126
2367,Peyton,Phelps,2021-01-25,2022-06-11,Research Specialist,Emma Allen,peyton.phelps@bilearner.com,Faculty of Arts,Future Start,Contract,Resignation,1967-10-30,RTS-Research Specialist,Female,3,3979,2022-12-09,3,5,2,Professional,16.733333333333334,2022.0,6.0,2022-06,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.333333333333333,Medium,Medium,High,Low,Medium,57,55,27,2,1,0.99954456
2368,Phil,Close,2023-05-30,2023-07-05,Senior Research Fellow,Tami Fuentes,phil.close@bilearner.com,Faculty of Medicine,Voluntarily Terminated,Contract,Involuntary,1983-11-17,Senior Research Fellow,Male,3,1738,2022-11-13,4,1,2,Academic,1.2,2023.0,7.0,2023-07,<1yr,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,2.333333333333333,Medium,High,Low,Low,Low,41,68,35,1,1,0.9993734
2369,Philip,Cobb,2020-08-28,2020-12-26,Senior Coordinator,Nicholas Freeman,philip.cobb@bilearner.com,Faculty of Medicine,Active,Part-Time,Resignation,1964-05-10,Student Recruitment-Senior Coordinator,Female,3,2064,2023-03-13,1,3,5,Professional,4.0,2020.0,12.0,2020-12,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.0,Medium,Low,Medium,High,Medium,61,71,31,1,1,0.9995908
2370,Phillip,Fuentes,2020-07-15,,Research Fellow,Robert Mercado,phillip.fuentes@bilearner.com,Faculty of Medicine,Active,Part-Time,Unk,1950-05-19,Research Fellow,Female,5,2098,2023-02-01,2,4,1,Academic,58.9,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,2.333333333333333,High,Low,High,Low,Low,75,66,25,3,0,0.017090196
2371,Phillip,Salazar,2023-02-12,,Officer,Christopher Romero,phillip.salazar@bilearner.com,Faculty of Engineering,Active,Part-Time,Unk,1993-05-10,Administration-Officer,Male,3,1054,2023-07-05,1,5,2,Professional,27.5,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,2.6666666666666665,Medium,Low,High,Low,Low,32,5,19,2,0,0.21425173
2372,Phoebe,Dorsey,2023-03-30,,Executive Officer,Andrew Brown,phoebe.dorsey@bilearner.com,Faculty of Engineering,Active,Full-Time,Unk,1989-04-16,Administration-Executive Officer,Female,3,1467,2022-08-13,3,4,2,Professional,25.966666666666665,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,3.0,Medium,Medium,High,Low,Medium,36,3,13,2,0,0.038046785
2373,Phoenix,Farley,2018-08-13,2020-05-28,Research Fellow,David Holt,phoenix.farley@bilearner.com,Faculty of Engineering,Active,Part-Time,Voluntary,1996-01-04,Research Fellow,Male,2,2811,2023-04-13,3,4,3,Academic,21.8,2020.0,5.0,2020-05,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.333333333333333,Low,Medium,High,Medium,Medium,29,66,25,2,1,0.95414704
2374,Phoenix,Pitts,2018-12-17,2022-09-03,Research Fellow,Patricia Perry,phoenix.pitts@bilearner.com,Faculty of Medicine,Active,Contract,Voluntary,1969-02-03,Research Fellow,Male,3,1805,2023-07-09,3,3,1,Academic,45.2,2022.0,9.0,2022-09,3-5yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,2.333333333333333,Medium,Medium,Medium,Low,Low,56,66,25,3,1,0.7008815
2375,Phylicia,Gosciminski,2023-05-23,,Senior Technical Officer,Pamela Wilson,phylicia.gosciminski@bilearner.com,Faculty of Engineering,Active,Part-Time,Unk,1955-08-26,RTS-Senior Technical Officer,Female,2,3211,2022-10-09,1,5,3,Professional,24.166666666666668,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,3.0,Low,Low,High,Medium,Medium,69,62,41,2,0,0.118557565
2376,Pierce,Bender,2022-09-18,,Research Fellow,Eric Soto,pierce.bender@bilearner.com,Faculty of Medicine,Active,Full-Time,Unk,1979-07-09,Research Fellow,Male,2,2820,2022-10-16,2,1,5,Academic,32.4,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,2.6666666666666665,Low,Low,Low,High,Low,45,66,25,2,0,0.15573582
2377,Pierce,Charles,2019-07-18,2020-02-19,Professor,Jenny Ray,pierce.charles@bilearner.com,Faculty of Medicine,Voluntarily Terminated,Contract,Voluntary,1962-07-16,Professor,Female,5,3156,2023-01-27,4,2,2,Academic,7.2,2020.0,2.0,2020-02,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,2.6666666666666665,High,High,Low,Low,Low,62,45,20,1,1,0.99850404
2378,Pierce,Robbins,2019-12-24,2022-11-11,Lecturer,Monique Hudson DDS,pierce.robbins@bilearner.com,Faculty of Engineering,Active,Full-Time,Involuntary,1986-06-17,Lecturer,Female,3,1124,2023-02-27,3,2,3,Academic,35.1,2022.0,11.0,2022-11,1-3yrs,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,2.6666666666666665,Medium,Medium,Low,Medium,Low,38,37,16,2,1,0.68238765
2379,Pierre,Craig,2022-08-25,,Research Fellow,Matthew Valdez,pierre.craig@bilearner.com,Faculty of Arts,Active,Full-Time,Unk,1998-01-28,Research Fellow,Female,2,2144,2023-06-09,2,5,4,Academic,33.2,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,3.6666666666666665,Low,Low,High,High,Medium,27,66,25,2,0,0.1432509
2380,Pierre,Tate,2022-03-13,2022-09-02,Officer,Willie Compton,pierre.tate@bilearner.com,Faculty of Medicine,Terminated for Cause,Full-Time,Involuntary,1946-01-28,Administration-Officer,Male,1,2848,2022-08-11,2,1,1,Professional,5.766666666666667,2022.0,9.0,2022-09,<1yr,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,1.3333333333333333,Low,Low,Low,Low,Low,79,5,19,1,1,0.9996408
2381,Piper,Guzman,2021-02-24,2021-12-29,Associate Professor,Joseph Underwood,piper.guzman@bilearner.com,Faculty of Arts,Active,Part-Time,Involuntary,1979-03-05,Associate Professor,Male,5,2264,2022-11-08,1,2,3,Academic,10.266666666666667,2021.0,12.0,2021-12,<1yr,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,2.0,High,Low,Low,Medium,Low,46,9,6,1,1,0.999818
2382,Pranav,Middleton,2020-12-02,,Associate Professor (Research),Michael Hendricks,pranav.middleton@bilearner.com,Faculty of Medicine,Active,Part-Time,Unk,1976-06-14,Associate Professor (Research),Male,2,3015,2022-12-04,5,5,5,Academic,54.23333333333333,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,5.0,Low,High,High,High,High,48,10,7,3,0,0.08103892
2383,Prater,Jeremy,2019-04-28,,Professor,Tyler Lewis,prater.jeremy@bilearner.com,Faculty of Medicine,Active,Part-Time,Unk,1989-11-21,Professor,Male,4,3441,2022-10-30,4,2,5,Academic,73.7,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.6666666666666665,High,High,Low,High,Medium,35,45,20,4,0,0.00020298793
